Index,SMILES,FP_1,FP_2,FP_3,FP_4,FP_5,FP_6,FP_7,FP_8,FP_9,FP_10,FP_11,FP_12,FP_13,FP_14,FP_15,FP_16,FP_17,FP_18,FP_19,FP_20,FP_21,FP_22,FP_23,FP_24,FP_25,FP_26,FP_27,FP_28,FP_29,FP_30,FP_31,FP_32,FP_33,FP_34,FP_35,FP_36,FP_37,FP_38,FP_39,FP_40,FP_41,FP_42
1645,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,2,1,0,19,7,12,0,0,3.479,139.3791,69.0077,225.289,37.81
1646,CCC1(C)CC(=O)NC1=O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,1,0,10,8,0,2,0,0.778,83.9987,40.5057,141.16774,46.17
1647,CN(CCCl)CCCl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0,7,7,0,0,0,1.3958,-17.2153,38.637,156.05354,3.24
1648,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,24,2,22,0,0,5.6404,167.2268,85.884,252.30928,0
1649,O=C1NCCN1CCO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,2,0,9,8,0,1,0,-0.7294,76.837,39.3135,130.1451,52.57
1650,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,7,7,2,0,30,16,12,2,0,3.8586,201.7447,108.4293,402.43764,102.29
1651,CC(N=O)c1ccc(OCC(=O)N2CCCCC2)cc1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,5,0,0,21,13,6,2,0,2.8432,74.2672,81.184,276.3309,58.97
1652,COCCCCCCCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,7,4,0,0,25,25,0,0,0,6.1551,-67.5644,121.391,422.82264,36.92
1653,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,5,5,1,1,39,22,16,1,0,5.2709,184.955,140.9587,495.6287232,67.45
1654,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,15,5,6,1,0,15,9,5,1,0,2.0021,110.9341,61.5837,228.31454,86.36
1655,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,9,4,1,22,12,10,0,0,-1.2597,218.341,62.6318,285.2317832,139.54
1656,O=C(O)CNC(=O)c1ccc(CO)o1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,6,3,0,14,7,5,2,0,-0.0228,164.5713,44.4108,199.16076,99.77
1657,CCCCCCCCCC#N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,10,9,0,0,1,3.65068,4.682,49.933,153.26456,23.79
1658,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,5,5,3,0,17,4,11,2,0,3.0363,225.279,60.2342,239.24776,109
1659,O=S(=O)(O)NC1CCCCC1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,4,4,2,0,11,9,0,2,0,2.1832,104.1775,42.1795,179.23732,74.78
1660,c1ccc2c(c1)ccc1ncccc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,16,0,16,0,0,3.388,108.4932,59.249,179.21726,12.89
1661,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,3,0,0,21,9,12,0,0,2.9233,50.3606,81.589,270.36938,25.36
1662,CC(C)OCCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,1,0,6,6,0,0,0,0.4037,-16.2302,28.3958,104.14758,29.46
1663,Cn1cnc2ncnc(N)c21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,5,1,0,12,2,10,0,0,0.5267,147.4922,40.9894,149.15328,69.62
1664,COC(=O)C1C(C#N)=NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,6,0,0,29,17,6,5,1,2.63018,154.8354,104.656,385.37066,134.57
1665,O=c1c(-c2ccccc2)c1-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,18,4,12,2,0,3.1801,96.1251,64.705,206.2393,17.07
1666,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,7,0,0,20,16,0,4,0,0.4946,-75.0387,74.289,302.32028,80.29
1667,CC(c1ccc(O)cc1)c1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,2,0,17,5,12,0,0,3.2496,118.8304,64.748,214.25976,40.46
1668,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,23,8,9,2,0,24,15,5,4,0,3.2776,169.7229,90.7991,383.50724,163.8
1669,CNCCCN1c2ccccc2CCc2ccccc21,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,1,0,22,10,12,0,0,3.9887,104.7007,88.8627,266.38068,15.27
1670,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,4,4,0,23,11,12,0,0,3.5664,198.1252,88.022,302.36488,80.92
1671,SCCOCCOCCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,4,4,2,0,9,9,0,0,0,0.8792,-3.9432,48.984,182.30416,96.06
1672,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30,7,7,2,0,32,23,6,3,0,2.712,182.4873,116.9615,416.51058,95.94
1673,Cc1cc(C)cc(C(=O)OC2CC3CCC(C2)N3C)c1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,3,3,0,0,22,15,6,1,0,3.0233,82.0834,83.8855,273.37002,29.54
1674,c1cc(C(c2ccc(OCC3CO3)cc2)C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,8,0,0,53,29,24,0,0,5.761,171.3036,169.984,622.70352,87.04
1675,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,5,5,2,0,23,6,16,1,0,3.9654,212.9821,82.4454,299.34762,92.31
1676,O=P(O)(OCc1ccccc1)OCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,4,4,1,0,20,7,12,1,0,3.5204,72.2081,72.6973,278.240261,65.57
1677,Cc1cccc(C)c1[N+](=O)[O-],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,11,4,6,1,0,2.7348,51.7881,45.196,151.16256,45.82
1678,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,6,6,2,0,18,12,6,0,0,2.5242,164.0418,72.1184,253.36706,88.03
1679,CCCCCCC(O)CC=CCCCCCCCC(=O)OCC(O)CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,5,3,0,25,23,0,2,0,3.8911,41.5612,107.3574,372.5393,86.99
1680,C[Si](NC1CCCCC1)(NC1CCCCC1)NC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,4,3,3,0,25,25,0,0,0,5.4947,109.2533,103.3781,337.61856,36.09
1681,NCc1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,1,0,8,2,6,0,0,1.2406,76.9048,31.9104,108.14112,38.91
1682,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,9,3,0,24,12,10,2,0,0.4839,267.7969,82.5415,324.3357,151.14
1683,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,22,3,3,0,0,24,11,12,1,0,4.8809,110.603,94.154,331.85962,37.77
1684,COC(C)(OC)OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,7,7,0,0,0,0.5993,-41.7244,29.442,120.14698,27.69
1685,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,11,8,0,24,24,0,0,0,-5.3972,136.7045,68.1194,342.29648,189.53
1686,CP(=O)(O)OCCC[Si](O)(O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,7,6,4,0,11,10,0,1,0,-0.8759,45.7416,43.6057,216.201681,117.03
1687,COc1cc(O)cc(O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,2,0,10,4,6,0,0,1.1064,90.3716,36.98,140.13662,49.69
1688,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27,7,7,3,3,29,13,12,4,0,4.9541,241.891,96.8628,421.4145696,135.12
1689,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,5,3,0,0,23,14,6,3,0,4.9867,111.6464,86.06,326.30192,127.17
1690,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,43,19,24,0,0,8.2396,311.1656,160.4828,502.73208,0
1691,OCC(O)C(O)C(O)CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,5,0,9,9,0,0,0,-2.9463,67.1913,31.958,152.14578,101.15
1692,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,1,0,15,8,6,1,0,3.0732,85.8279,62.1808,206.28082,37.3
1693,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,6,4,0,20,20,0,0,0,0.1634,47.2756,74.1152,292.36852,99.38
1694,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,3,1,0,18,11,6,1,0,3.5732,109.9595,73.2198,250.33338,46.53
1695,CCCCNP(N)(N)=S,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,9,4,4,3,0,8,7,0,1,0,2.9601,119.8175,45.1265,167.212821,105.97
1696,O=Cc1ccc(Cl)c([N+](=O)[O-])c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,1,0,0,12,4,6,2,0,2.5839,93.5767,45.6615,185.56456,62.89
1697,C=C(C)OC(C)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,6,4,0,2,0,1.0831,-30.6361,26.96,100.11582,26.3
1698,COC(C)(C)OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,6,6,0,0,0,1.0153,-32.7749,28.357,104.14758,18.46
1699,CCSCc1ccccc1OC(=O)NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,4,1,0,15,8,6,1,0,3.0488,79.1411,63.3027,225.3073,63.63
1700,Nc1ccc(-c2ccc(N)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,2,0,15,3,12,0,0,3.6804,140.904,60.6868,184.23708,52.04
1701,Cc1c(N)cccc1[N+](=O)[O-],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,1,0,11,4,6,1,0,2.5898,97.1076,44.6344,152.15062,71.84
1702,O=C(Nc1ccccc1)Nc1cnns1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,5,6,2,0,16,4,11,1,0,2.3281,160.9445,58.6304,220.25102,95.15
1703,C=CCCCCCCCCCCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,12,0,1,0,5.4834,-52.4742,68.938,196.37212,0
1704,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2,0,0,3,17,9,6,2,0,4.2216,98.5896,54.098,270.5499896,91.64
1705,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,30,30,18,0,72,72,0,0,0,-13.0548,339.2916,194.3004,972.8436,474.9
1706,Oc1ccccc1F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,8,2,6,0,0,1.5313,47.3093,28.423,112.1017032,20.23
1707,Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,12,12,4,0,51,11,34,6,0,11.4726,521.5668,176.6524,652.69956,226.98
1708,CC(=O)c1ccc(OCC(=O)N2CCCCC2)cc1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,4,0,0,20,12,6,2,0,2.2184,86.9402,76.8675,261.31626,46.61
1709,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,5,1,0,26,12,12,2,0,3.6234,152.2437,99.784,324.3737,60.85
1710,COc1ccc(COC(C)=O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,13,6,6,1,0,1.7583,24.3728,48.799,180.20048,35.53
1711,Cc1ccc(C(C)C)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,6,0,0,3.1184,10.6616,45.988,134.21816,0
1712,CC12C=CCC1C1CCC3CC(=O)CCC3(C)C1CC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,23,21,0,2,0,4.7643,123.6707,84.197,272.42502,17.07
1713,Cc1ccc([N+](=O)[O-])cc1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,11,4,6,1,0,2.7348,51.7881,45.196,151.16256,45.82
1714,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24,4,4,2,0,26,12,12,2,0,5.999,212.9321,96.9841,385.30802,80.57
1715,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,23,8,8,3,0,25,22,0,3,0,1.3088,270.2149,90.0359,341.42582,138.03
1716,CCCCC=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,5,4,0,1,0,1.3755,5.8255,26.349,86.1323,17.07
1717,CC(C)CCCC(C)(C)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0,9,9,0,0,0,2.5836,1.0857,46.5768,144.2545,20.23
1718,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,2,2,2,0,29,12,16,1,0,4.9234,203.8988,113.2457,346.46534,39.26
1719,CC(O)C1C(=O)N2C(C(=O)O)=C(C3CCCO3)SC12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,19,7,7,2,0,21,18,0,3,0,0.3116,173.6413,71.6026,285.3162,112.37
1720,N=C(N)NCCCCNC(=N)N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,6,0,11,9,0,2,0,1.1146,198.891,49.1556,172.23144,123.8
1721,CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(C(=O)OCC(COC(=O)N(Cc2cccc[n+]2CC)C(=O)c2ccccc2OC)OC)CC1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,12,12,1,0,61,45,12,4,0,9.7141,156.1912,236.7252,826.09322,136.82
1722,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2,2,0,0,20,8,12,0,0,6.1982,143.6444,73.072,321.97096,18.46
1723,CC(=O)CC(=O)Nc1ccc(C)cc1C,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,1,0,15,7,6,2,0,2.294,88.3365,60.5007,205.253,46.17
1724,C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,3,4,1,0,24,17,6,1,0,1.9023,73.1982,87.8748,305.36882,75.96
1725,CCC(C)OC(C)CC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,8,8,0,0,0,2.6,-36.8405,41.655,130.22792,9.23
1726,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,4,0,0,21,19,0,2,0,4.7938,-9.6494,91.21,314.46016,52.6
1727,CCOC(=O)C(C)(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,8,7,0,1,0,1.5956,3.9009,36.788,130.18486,26.3
1728,CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,30,8,8,2,0,32,23,6,3,0,1.8622,185.7874,118.9655,417.49864,99.18
1729,CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,5,5,1,2,37,32,0,5,0,4.4699,187.1767,124.9658,478.5685464,80.67
1730,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,55,11,11,5,0,63,44,16,3,0,3.3735,490.1094,219.6025,753.9261,164.82
1731,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0,12,5,6,1,0,4.0782,92.1888,50.294,226.44458,45.82
1732,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,1,0,3,24,10,12,2,0,5.3605,120.3325,75.604,328.2002896,100.87
1733,C=CC(=O)OCC(O)COc1ccccc1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4,1,0,16,8,6,2,0,1.1555,15.5606,58.9418,222.23716,55.76
1734,CC(C)(C)c1ccc(OCC2CO2)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,0,0,16,10,6,0,0,2.7617,30.5136,60.789,206.28082,21.76
1735,CC(NN)c1ccccc1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,0,10,4,6,0,0,2.3021,87.9144,41.7241,136.19428,38.05
1736,CCCCCCCCCCCCCCCCCBr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,17,17,0,0,0,7.2527,-22.5788,91.703,319.3638,0
1737,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCc3ccccc3)CCC12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,3,0,0,35,26,6,3,0,6.0629,167.9324,124.39,420.58364,43.37
1738,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,6,1,0,19,2,16,1,0,0.183,228.7265,59.5997,228.21012,88.83
1739,O=C1C=CC(=O)N1c1ccccc1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,14,5,6,3,0,1.181,86.483,51.01,173.16808,37.38
1740,NS(=O)(=O)c1ccccc1OC(F)(F)F,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,4,1,3,15,7,6,2,0,3.0137,97.045,44.1194,241.1876496,77.77
1741,CCCCCCCCCCCCNC(=N)N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,3,0,15,14,0,1,0,4.5813,81.5154,73.7048,227.38946,61.9
1742,CN(C(=O)C1C(=O)c2ccccc2N(C)C1=O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,5,0,0,25,10,12,3,0,2.1899,149.1598,90.5995,308.33124,57.69
1743,O=C1NC(=O)C(=O)C(=O)N1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,6,2,0,10,6,0,4,0,-1.4209,147.5988,33.8504,142.06968,92.34
1744,N=C(N)NCC1COc2ccccc2O1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,5,3,0,16,9,6,1,0,1.5004,148.5065,56.0258,207.22912,80.36
1745,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)C1C(=O)Oc2ccccc2C1=O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,4,0,0,28,12,12,4,0,3.5988,177.2143,93.9515,353.3255,106.26
1746,CCCC[N+](C)(CCCC)CCCC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,13,0,0,0,3.8333,42.8954,66.9794,200.384,0
1747,O=C(c1ccccc1)c1ccccc1O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,1,0,16,3,12,1,0,2.6232,104.7266,58.3395,198.2173,37.3
